Timestamp,Time_Left_Sec,Price_Stream,Strike_Price,Diff,Up_Price,Best_Bid,Best_Ask,Extra,Slug
2026-01-09T06:33:02.864293+00:00,717,90909.38,90881.26,28.12,0.64,0.63,0.64,,btc-updown-15m-1767940200
2026-01-09T06:33:08.013052+00:00,712,90911.17,90881.26,29.91,0.65,0.64,0.65,,btc-updown-15m-1767940200
2026-01-09T06:33:13.112622+00:00,707,90912.69,90881.26,31.43,0.69,0.68,0.69,,btc-updown-15m-1767940200
2026-01-09T06:33:17.531977+00:00,702,90919.59,90881.26,38.33,0.69,0.69,0.70,,btc-updown-15m-1767940200
2026-01-09T06:33:21.184791+00:00,699,90920.42,90881.26,39.16,0.56,0.56,0.57,,btc-updown-15m-1767940200
2026-01-09T06:33:26.250749+00:00,694,90924.36,90881.26,43.10,0.74,0.74,0.75,,btc-updown-15m-1767940200
2026-01-09T06:33:30.151275+00:00,690,90934.78,90881.26,53.52,0.74,0.74,0.75,,btc-updown-15m-1767940200
2026-01-09T06:33:33.665562+00:00,686,90943.45,90881.26,62.19,0.80,0.79,0.80,,btc-updown-15m-1767940200
2026-01-09T06:33:38.297018+00:00,682,90951.91,90881.26,70.65,0.81,0.80,0.81,,btc-updown-15m-1767940200
2026-01-09T06:33:42.349934+00:00,678,90964.51,90881.26,83.25,0.83,0.83,0.84,,btc-updown-15m-1767940200
2026-01-09T06:33:46.373807+00:00,674,90964.92,90881.26,83.66,0.84,0.84,0.85,,btc-updown-15m-1767940200
2026-01-09T06:33:50.853003+00:00,669,90965.32,90881.26,84.06,0.84,0.84,0.85,,btc-updown-15m-1767940200
2026-01-09T06:33:54.428710+00:00,666,90964.91,90881.26,83.65,0.88,0.87,0.88,,btc-updown-15m-1767940200
2026-01-09T06:33:58.337802+00:00,662,90980.50,90881.26,99.24,0.89,0.88,0.89,,btc-updown-15m-1767940200
2026-01-09T06:34:01.962264+00:00,658,90985.10,90881.26,103.84,0.56,0.56,0.57,,btc-updown-15m-1767940200
2026-01-09T06:34:06.932598+00:00,653,90985.72,90881.26,104.46,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:34:11.457333+00:00,649,91004.69,90881.26,123.43,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:34:15.620999+00:00,644,91004.69,90881.26,123.43,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:34:20.325599+00:00,640,91005.15,90881.26,123.89,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:34:24.658325+00:00,635,90991.78,90881.26,110.52,0.88,0.87,0.88,,btc-updown-15m-1767940200
2026-01-09T06:34:29.121986+00:00,631,90987.97,90881.26,106.71,0.89,0.88,0.89,,btc-updown-15m-1767940200
2026-01-09T06:34:33.182119+00:00,627,90988.72,90881.26,107.46,0.89,0.88,0.89,,btc-updown-15m-1767940200
2026-01-09T06:34:36.993600+00:00,623,90989.02,90881.26,107.76,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:34:41.548274+00:00,618,90994.20,90881.26,112.94,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:34:45.234678+00:00,615,90993.59,90881.26,112.33,0.89,0.88,0.90,,btc-updown-15m-1767940200
2026-01-09T06:34:49.962296+00:00,610,90987.20,90881.26,105.94,0.89,0.88,0.89,,btc-updown-15m-1767940200
2026-01-09T06:34:55.406443+00:00,605,90985.55,90881.26,104.29,0.89,0.88,0.89,,btc-updown-15m-1767940200
2026-01-09T06:34:59.211154+00:00,601,90985.22,90881.26,103.96,0.89,0.88,0.89,,btc-updown-15m-1767940200
2026-01-09T06:35:03.884883+00:00,596,90988.66,90881.26,107.40,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:07.693933+00:00,592,90989.80,90881.26,108.54,0.56,0.56,0.57,,btc-updown-15m-1767940200
2026-01-09T06:35:12.872235+00:00,587,90988.70,90881.26,107.44,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:17.648710+00:00,582,90988.48,90881.26,107.22,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:21.734889+00:00,578,90988.37,90881.26,107.11,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:26.750058+00:00,573,90988.05,90881.26,106.79,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:31.315676+00:00,569,90989.53,90881.26,108.27,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:35:34.924510+00:00,565,90993.81,90881.26,112.55,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:35:38.416533+00:00,562,90993.46,90881.26,112.20,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:35:42.266699+00:00,558,90993.53,90881.26,112.27,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:35:46.982056+00:00,553,90993.66,90881.26,112.40,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:35:51.418263+00:00,549,90987.75,90881.26,106.49,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:55.367094+00:00,545,90983.99,90881.26,102.73,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:35:58.879521+00:00,541,90984.09,90881.26,102.83,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:36:03.103259+00:00,537,90985.53,90881.26,104.27,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:36:07.202083+00:00,533,90983.67,90881.26,102.41,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:36:11.637786+00:00,528,90988.31,90881.26,107.05,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:36:16.104101+00:00,524,90987.09,90881.26,105.83,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:36:21.716066+00:00,518,90986.40,90881.26,105.14,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:36:25.916821+00:00,514,90987.80,90881.26,106.54,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:36:33.042199+00:00,507,90986.34,90881.26,105.08,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:36:36.958160+00:00,503,90986.35,90881.26,105.09,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:36:40.584255+00:00,499,90985.99,90881.26,104.73,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:36:45.379405+00:00,495,90986.14,90881.26,104.88,0.94,0.93,0.94,,btc-updown-15m-1767940200
2026-01-09T06:36:50.218015+00:00,490,90986.88,90881.26,105.62,0.94,0.93,0.94,,btc-updown-15m-1767940200
2026-01-09T06:36:54.631856+00:00,485,90986.38,90881.26,105.12,0.94,0.93,0.94,,btc-updown-15m-1767940200
2026-01-09T06:36:58.279133+00:00,482,90985.44,90881.26,104.18,0.94,0.93,0.94,,btc-updown-15m-1767940200
2026-01-09T06:37:02.232322+00:00,478,90982.48,90881.26,101.22,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:37:07.102696+00:00,473,90980.33,90881.26,99.07,0.92,0.91,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:11.968972+00:00,468,90979.59,90881.26,98.33,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:16.670078+00:00,463,90977.74,90881.26,96.48,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:20.516625+00:00,459,90978.45,90881.26,97.19,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:26.196168+00:00,454,90979.64,90881.26,98.38,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:31.546909+00:00,448,90980.51,90881.26,99.25,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:37:37.353132+00:00,443,90980.58,90881.26,99.32,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:43.006963+00:00,437,90980.35,90881.26,99.09,0.93,0.92,0.93,,btc-updown-15m-1767940200
2026-01-09T06:37:47.204030+00:00,433,90980.19,90881.26,98.93,0.93,0.92,0.94,,btc-updown-15m-1767940200
2026-01-09T06:37:59.478610+00:00,421,90967.52,90881.26,86.26,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:38:05.202316+00:00,415,90960.89,90881.26,79.63,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:38:10.434970+00:00,410,90957.45,90881.26,76.19,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:38:14.781624+00:00,405,90957.03,90881.26,75.77,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:38:19.761986+00:00,400,90957.03,90881.26,75.77,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:38:25.531856+00:00,394,90956.94,90881.26,75.68,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:38:31.476353+00:00,389,90955.21,90881.26,73.95,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:38:37.159156+00:00,383,90954.64,90881.26,73.38,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:38:43.516584+00:00,376,90952.19,90881.26,70.93,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:38:49.311914+00:00,371,90949.61,90881.26,68.35,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:38:56.247289+00:00,364,90949.30,90881.26,68.04,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:39:02.796827+00:00,357,90948.31,90881.26,67.05,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:39:10.190608+00:00,350,90950.56,90881.26,69.30,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:39:14.470815+00:00,346,90951.05,90881.26,69.79,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:39:20.643231+00:00,339,90953.89,90881.26,72.63,0.91,0.90,0.91,,btc-updown-15m-1767940200
2026-01-09T06:39:26.177439+00:00,334,90952.77,90881.26,71.51,0.92,0.91,0.92,,btc-updown-15m-1767940200
2026-01-09T06:39:32.006561+00:00,328,90960.09,90881.26,78.83,0.94,0.94,0.95,,btc-updown-15m-1767940200
2026-01-09T06:39:37.624976+00:00,322,90966.41,90881.26,85.15,0.94,0.94,0.95,,btc-updown-15m-1767940200
2026-01-09T06:39:44.898358+00:00,315,90966.97,90881.26,85.71,0.94,0.94,0.95,,btc-updown-15m-1767940200
2026-01-09T06:39:51.477172+00:00,309,90966.94,90881.26,85.68,0.96,0.96,0.97,,btc-updown-15m-1767940200
2026-01-09T06:39:59.134014+00:00,301,90969.74,90881.26,88.48,0.96,0.96,0.97,,btc-updown-15m-1767940200
2026-01-09T06:40:04.965891+00:00,295,90970.03,90881.26,88.77,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:40:16.828131+00:00,283,90967.70,90881.26,86.44,0.96,0.96,0.97,,btc-updown-15m-1767940200
2026-01-09T06:40:21.361313+00:00,279,90967.70,90881.26,86.44,0.96,0.96,0.97,,btc-updown-15m-1767940200
2026-01-09T06:40:29.026679+00:00,271,90976.76,90881.26,95.50,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:40:34.333652+00:00,266,90977.29,90881.26,96.03,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:40:38.976039+00:00,261,90981.12,90881.26,99.86,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:40:44.294238+00:00,256,90995.60,90881.26,114.34,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:40:50.288350+00:00,250,90995.07,90881.26,113.81,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:40:55.422635+00:00,245,90995.16,90881.26,113.90,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:40:59.594141+00:00,240,90996.19,90881.26,114.93,0.90,0.89,0.90,,btc-updown-15m-1767940200
2026-01-09T06:41:05.131085+00:00,235,90995.03,90881.26,113.77,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:10.781789+00:00,229,90978.85,90881.26,97.59,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:14.767171+00:00,225,90989.54,90881.26,108.28,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:19.493549+00:00,221,90992.54,90881.26,111.28,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:24.032055+00:00,216,90991.91,90881.26,110.65,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:27.525338+00:00,212,90991.65,90881.26,110.39,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:32.565122+00:00,207,90988.68,90881.26,107.42,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:37.411738+00:00,203,90985.35,90881.26,104.09,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:42.708831+00:00,197,90991.85,90881.26,110.59,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:47.267682+00:00,193,90989.74,90881.26,108.48,0.97,0.97,0.98,,btc-updown-15m-1767940200
2026-01-09T06:41:51.144845+00:00,189,90989.19,90881.26,107.93,0.98,0.98,0.99,,btc-updown-15m-1767940200
2026-01-09T06:41:57.189200+00:00,183,90988.74,90881.26,107.48,0.98,0.98,0.99,,btc-updown-15m-1767940200
2026-01-09T06:42:02.809396+00:00,177,90992.19,90881.26,110.93,0.99,0.98,0.99,,btc-updown-15m-1767940200
2026-01-09T06:42:07.029873+00:00,173,90991.32,90881.26,110.06,0.99,0.98,0.99,,btc-updown-15m-1767940200
2026-01-09T06:42:11.018358+00:00,169,90992.12,90881.26,110.86,0.99,0.98,0.99,,btc-updown-15m-1767940200
2026-01-09T06:42:15.826828+00:00,164,91007.66,90881.26,126.40,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:42:19.891952+00:00,160,91021.59,90881.26,140.33,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:42:23.816343+00:00,156,91021.12,90881.26,139.86,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:42:31.344920+00:00,149,91022.32,90881.26,141.06,0.96,0.96,0.97,,btc-updown-15m-1767940200
2026-01-09T06:42:36.572588+00:00,143,91022.51,90881.26,141.25,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:42:41.709338+00:00,138,91022.08,90881.26,140.82,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:42:47.731000+00:00,132,91021.89,90881.26,140.63,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:42:52.130540+00:00,128,91021.54,90881.26,140.28,0.96,0.96,0.97,,btc-updown-15m-1767940200
2026-01-09T06:42:57.936661+00:00,122,91021.94,90881.26,140.68,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:03.178373+00:00,117,91021.90,90881.26,140.64,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:07.593499+00:00,112,91017.87,90881.26,136.61,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:11.882367+00:00,108,91033.72,90881.26,152.46,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:15.938749+00:00,104,91033.87,90881.26,152.61,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:20.127834+00:00,100,91033.68,90881.26,152.42,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:24.943692+00:00,95,91033.88,90881.26,152.62,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:29.218643+00:00,91,91034.40,90881.26,153.14,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:33.459159+00:00,87,91033.68,90881.26,152.42,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:38.352521+00:00,82,91034.03,90881.26,152.77,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:42.421069+00:00,78,91040.15,90881.26,158.89,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:48.782488+00:00,71,91023.44,90881.26,142.18,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:43:54.408026+00:00,66,91017.34,90881.26,136.08,0.99,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:00.394070+00:00,60,91008.69,90881.26,127.43,0.99,0.99,0.99,,btc-updown-15m-1767940200
2026-01-09T06:44:04.903199+00:00,55,91007.42,90881.26,126.16,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:10.432031+00:00,50,91006.63,90881.26,125.37,1.00,1.00,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:16.165369+00:00,44,91004.58,90881.26,123.32,1.00,1.00,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:20.053048+00:00,40,91004.19,90881.26,122.93,1.00,1.00,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:24.411550+00:00,36,91004.19,90881.26,122.93,1.00,1.00,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:29.419406+00:00,31,91004.88,90881.26,123.62,0.99,0.98,0.99,,btc-updown-15m-1767940200
2026-01-09T06:44:35.493930+00:00,25,91004.68,90881.26,123.42,1.00,0.99,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:40.691681+00:00,19,91005.31,90881.26,124.05,1.00,1.00,1.00,,btc-updown-15m-1767940200
2026-01-09T06:44:44.450340+00:00,16,91008.59,90881.26,127.33,0.99,1.00,0.99,,btc-updown-15m-1767940200
2026-01-09T06:44:49.440966+00:00,11,91006.59,90881.26,125.33,0.99,1.00,0.99,,btc-updown-15m-1767940200
2026-01-09T06:44:53.924163+00:00,6,91006.03,90881.26,124.77,0.99,1.00,0.99,,btc-updown-15m-1767940200
2026-01-09T06:44:59.142570+00:00,1,91007.18,90881.26,125.92,0.99,1.00,0.99,,btc-updown-15m-1767940200
2026-01-09T06:45:04.053730+00:00,896,91005.34,91006.90,-1.56,0.49,0.49,0.50,,btc-updown-15m-1767941100
2026-01-09T06:45:07.737426+00:00,892,91005.32,91006.90,-1.58,0.48,0.48,0.49,,btc-updown-15m-1767941100
2026-01-09T06:45:12.601068+00:00,887,91002.31,91006.90,-4.59,0.47,0.47,0.48,,btc-updown-15m-1767941100
2026-01-09T06:45:17.607114+00:00,882,91004.85,91006.90,-2.05,0.47,0.47,0.48,,btc-updown-15m-1767941100
2026-01-09T06:45:22.417253+00:00,878,91004.03,91006.90,-2.87,0.48,0.48,0.49,,btc-updown-15m-1767941100
2026-01-09T06:45:25.894565+00:00,874,91003.57,91006.90,-3.33,0.48,0.48,0.49,,btc-updown-15m-1767941100
2026-01-09T06:45:29.536521+00:00,870,91003.18,91006.90,-3.72,0.48,0.48,0.49,,btc-updown-15m-1767941100
2026-01-09T06:45:34.315636+00:00,866,91002.74,91006.90,-4.16,0.48,0.48,0.49,,btc-updown-15m-1767941100
2026-01-09T06:45:38.187110+00:00,862,91002.88,91006.90,-4.02,0.48,0.48,0.49,,btc-updown-15m-1767941100
2026-01-09T06:45:43.011796+00:00,857,91003.61,91006.90,-3.29,0.52,0.51,0.52,,btc-updown-15m-1767941100
2026-01-09T06:45:47.640013+00:00,852,91009.05,91006.90,2.15,0.52,0.51,0.52,,btc-updown-15m-1767941100
2026-01-09T06:45:51.509588+00:00,848,91010.58,91006.90,3.68,0.52,0.51,0.52,,btc-updown-15m-1767941100
2026-01-09T06:45:55.893684+00:00,844,91008.15,91006.90,1.25,0.52,0.51,0.52,,btc-updown-15m-1767941100
2026-01-09T06:45:59.777384+00:00,840,91009.21,91006.90,2.31,0.52,0.51,0.52,,btc-updown-15m-1767941100
2026-01-09T06:46:04.343568+00:00,836,91009.10,91006.90,2.20,0.54,0.53,0.54,,btc-updown-15m-1767941100
2026-01-09T06:46:08.543380+00:00,831,91011.14,91006.90,4.24,0.54,0.53,0.54,,btc-updown-15m-1767941100
2026-01-09T06:46:12.266353+00:00,828,91010.03,91006.90,3.13,0.53,0.52,0.53,,btc-updown-15m-1767941100
2026-01-09T06:46:15.901985+00:00,824,91008.03,91006.90,1.13,0.53,0.52,0.53,,btc-updown-15m-1767941100
2026-01-09T06:46:19.598519+00:00,820,91009.98,91006.90,3.08,0.55,0.54,0.55,,btc-updown-15m-1767941100
2026-01-09T06:46:23.941736+00:00,816,91013.57,91006.90,6.67,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:28.664837+00:00,811,91015.99,91006.90,9.09,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:34.565565+00:00,805,91015.15,91006.90,8.25,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:40.303887+00:00,800,91015.85,91006.90,8.95,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:45.243302+00:00,795,91016.13,91006.90,9.23,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:49.745316+00:00,790,91015.44,91006.90,8.54,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:53.515618+00:00,786,91016.72,91006.90,9.82,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:46:58.708932+00:00,781,91016.80,91006.90,9.90,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:47:02.558851+00:00,777,91012.80,91006.90,5.90,0.56,0.56,0.57,,btc-updown-15m-1767941100
2026-01-09T06:47:06.901051+00:00,773,91011.65,91006.90,4.75,0.55,0.54,0.55,,btc-updown-15m-1767941100
2026-01-09T06:47:10.633757+00:00,769,91011.67,91006.90,4.77,0.54,0.53,0.54,,btc-updown-15m-1767941100
2026-01-09T06:47:15.810270+00:00,764,91011.70,91006.90,4.80,0.55,0.54,0.55,,btc-updown-15m-1767941100
2026-01-09T06:47:20.313849+00:00,760,91013.71,91006.90,6.81,0.55,0.54,0.55,,btc-updown-15m-1767941100
2026-01-09T06:47:25.040522+00:00,755,91015.40,91006.90,8.50,0.56,0.55,0.56,,btc-updown-15m-1767941100
2026-01-09T06:47:30.359605+00:00,750,91014.54,91006.90,7.64,0.56,0.55,0.56,,btc-updown-15m-1767941100
2026-01-09T06:47:34.855117+00:00,745,91014.58,91006.90,7.68,0.58,0.58,0.59,,btc-updown-15m-1767941100
2026-01-09T06:47:39.011409+00:00,741,91020.13,91006.90,13.23,0.58,0.58,0.59,,btc-updown-15m-1767941100
2026-01-09T06:47:42.614778+00:00,737,91021.79,91006.90,14.89,0.62,0.62,0.63,,btc-updown-15m-1767941100
2026-01-09T06:47:47.034190+00:00,733,91025.58,91006.90,18.68,0.65,0.64,0.65,,btc-updown-15m-1767941100
2026-01-09T06:47:50.829544+00:00,729,91030.92,91006.90,24.02,0.51,0.50,0.52,,btc-updown-15m-1767941100
2026-01-09T06:47:55.032876+00:00,725,90997.91,91006.90,-8.99,0.42,0.42,0.43,,btc-updown-15m-1767941100
2026-01-09T06:47:59.742606+00:00,720,90993.23,91006.90,-13.67,0.41,0.40,0.41,,btc-updown-15m-1767941100
2026-01-09T06:48:03.940721+00:00,716,90989.53,91006.90,-17.37,0.41,0.40,0.41,,btc-updown-15m-1767941100
2026-01-09T06:48:07.556936+00:00,712,90989.86,91006.90,-17.04,0.40,0.39,0.40,,btc-updown-15m-1767941100
2026-01-09T06:48:11.273616+00:00,709,90988.29,91006.90,-18.61,0.41,0.41,0.42,,btc-updown-15m-1767941100
2026-01-09T06:48:16.871048+00:00,703,90993.04,91006.90,-13.86,0.41,0.41,0.42,,btc-updown-15m-1767941100
2026-01-09T06:48:21.421104+00:00,699,90993.64,91006.90,-13.26,0.42,0.42,0.43,,btc-updown-15m-1767941100
2026-01-09T06:48:24.892661+00:00,695,90993.74,91006.90,-13.16,0.42,0.42,0.43,,btc-updown-15m-1767941100
2026-01-09T06:48:29.388403+00:00,691,90992.17,91006.90,-14.73,0.38,0.37,0.38,,btc-updown-15m-1767941100
2026-01-09T06:48:34.000871+00:00,686,90981.31,91006.90,-25.59,0.38,0.37,0.38,,btc-updown-15m-1767941100
2026-01-09T06:48:38.293317+00:00,682,90982.16,91006.90,-24.74,0.38,0.37,0.38,,btc-updown-15m-1767941100
2026-01-09T06:48:42.397359+00:00,678,90982.10,91006.90,-24.80,0.35,0.35,0.36,,btc-updown-15m-1767941100
2026-01-09T06:48:47.246389+00:00,673,90978.21,91006.90,-28.69,0.36,0.36,0.37,,btc-updown-15m-1767941100
2026-01-09T06:48:51.235913+00:00,669,90985.04,91006.90,-21.86,0.34,0.34,0.35,,btc-updown-15m-1767941100
2026-01-09T06:48:56.282212+00:00,664,90989.10,91006.90,-17.80,0.38,0.37,0.38,,btc-updown-15m-1767941100
2026-01-09T06:49:00.570329+00:00,659,90990.30,91006.90,-16.60,0.39,0.38,0.39,,btc-updown-15m-1767941100
2026-01-09T06:49:04.276863+00:00,656,90990.73,91006.90,-16.17,0.40,0.39,0.40,,btc-updown-15m-1767941100
2026-01-09T06:49:10.122900+00:00,650,90992.10,91006.90,-14.80,0.40,0.39,0.40,,btc-updown-15m-1767941100
2026-01-09T06:49:15.642102+00:00,644,90991.32,91006.90,-15.58,0.46,0.45,0.46,,btc-updown-15m-1767941100
2026-01-09T06:49:20.082351+00:00,640,90995.61,91006.90,-11.29,0.46,0.46,0.47,,btc-updown-15m-1767941100
2026-01-09T06:49:25.093615+00:00,635,90993.11,91006.90,-13.79,0.45,0.44,0.45,,btc-updown-15m-1767941100
2026-01-09T06:49:30.244360+00:00,630,90991.02,91006.90,-15.88,0.38,0.37,0.38,,btc-updown-15m-1767941100
2026-01-09T06:49:35.092502+00:00,625,90983.34,91006.90,-23.56,0.36,0.36,0.37,,btc-updown-15m-1767941100
2026-01-09T06:49:39.486420+00:00,621,90984.19,91006.90,-22.71,0.35,0.35,0.36,,btc-updown-15m-1767941100
2026-01-09T06:49:45.171326+00:00,615,90985.70,91006.90,-21.20,0.35,0.35,0.36,,btc-updown-15m-1767941100
2026-01-09T06:49:52.031311+00:00,608,90985.79,91006.90,-21.11,0.36,0.36,0.37,,btc-updown-15m-1767941100
2026-01-09T06:49:56.107385+00:00,604,90989.19,91006.90,-17.71,0.36,0.35,0.37,,btc-updown-15m-1767941100
2026-01-09T06:50:00.515597+00:00,599,90987.31,91006.90,-19.59,0.39,0.38,0.39,,btc-updown-15m-1767941100
2026-01-09T06:50:05.036043+00:00,595,90991.71,91006.90,-15.19,0.39,0.38,0.39,,btc-updown-15m-1767941100
